Time,Temperature,Humidity,Wind Speed,Precipitation,Description,Day
11:51pm,56,53,20,0,Mostly Cloudy,28/03/2021
12:51am,54,41,22,0,Mostly Cloudy / Windy,29/03/2021
1:51am,52,45,21,0,Partly Cloudy / Windy,29/03/2021
2:51am,49,52,22,0,Partly Cloudy / Windy,29/03/2021
3:51am,47,56,21,0,Mostly Cloudy / Windy,29/03/2021
4:51am,47,42,24,0,Mostly Cloudy / Windy,29/03/2021
5:51am,46,42,32,0,Mostly Cloudy / Windy,29/03/2021
6:51am,46,44,21,0,Mostly Cloudy / Windy,29/03/2021
7:51am,46,42,20,0,Mostly Cloudy,29/03/2021
8:51am,46,40,26,0,Mostly Cloudy / Windy,29/03/2021
9:51am,47,39,29,0,Partly Cloudy / Windy,29/03/2021
10:51am,48,39,23,0,Fair / Windy,29/03/2021
11:51am,49,36,28,0,Fair / Windy,29/03/2021
12:51pm,49,36,23,0,Fair / Windy,29/03/2021
1:51pm,51,33,20,0,Fair,29/03/2021
2:51pm,52,32,18,0,Fair,29/03/2021
3:51pm,53,29,16,0,Fair,29/03/2021
4:51pm,54,28,20,0,Fair,29/03/2021
5:51pm,55,27,12,0,Fair,29/03/2021
6:51pm,53,30,16,0,Fair,29/03/2021
7:51pm,52,32,12,0,Fair,29/03/2021
8:51pm,51,31,8,0,Fair,29/03/2021
9:51pm,50,28,9,0,Fair,29/03/2021
10:51pm,49,36,5,0,Fair,29/03/2021
11:51pm,48,33,5,0,,29/03/2021
12:51am,47,37,6,0,Fair,30/03/2021
1:51am,47,39,6,0,Fair,30/03/2021
2:51am,46,42,0,0,Fair,30/03/2021
3:51am,43,65,3,0,Fair,30/03/2021
4:51am,42,70,5,0,Fair,30/03/2021
5:51am,42,76,6,0,Fair,30/03/2021
6:51am,42,60,7,0,Fair,30/03/2021
7:51am,43,65,5,0,Fair,30/03/2021
8:51am,48,44,8,0,Fair,30/03/2021
9:51am,52,37,8,0,Fair,30/03/2021
10:51am,54,35,14,0,Fair,30/03/2021
11:51am,54,41,15,0,Fair,30/03/2021
12:51pm,56,34,17,0,Fair,30/03/2021
1:51pm,57,33,18,0,Fair,30/03/2021
2:51pm,58,33,18,0,Fair,30/03/2021
3:51pm,58,36,16,0,Fair,30/03/2021
4:51pm,57,40,24,0,Fair / Windy,30/03/2021
5:51pm,56,45,21,0,Fair / Windy,30/03/2021
6:51pm,53,52,21,0,Partly Cloudy / Windy,30/03/2021
7:51pm,51,63,18,0,Mostly Cloudy,30/03/2021
8:51pm,50,71,17,0,Mostly Cloudy,30/03/2021
9:51pm,50,71,8,0,Mostly Cloudy,30/03/2021
10:51pm,50,74,13,0,Partly Cloudy,30/03/2021
11:51pm,50,77,9,0,Partly Cloudy,30/03/2021
12:51am,50,77,7,0,Partly Cloudy,31/03/2021
1:51am,50,80,6,0,Mostly Cloudy,31/03/2021
2:51am,50,86,6,0,Mostly Cloudy,31/03/2021
3:23am,50,86,7,0,Mostly Cloudy,31/03/2021
3:51am,50,86,8,0,Mostly Cloudy,31/03/2021
4:51am,50,89,9,0,Mostly Cloudy,31/03/2021
5:51am,50,86,6,0,Cloudy,31/03/2021
6:51am,51,83,7,0,Mostly Cloudy,31/03/2021
7:51am,53,80,9,0,Cloudy,31/03/2021
8:51am,55,74,8,0,Cloudy,31/03/2021
9:51am,58,70,13,0,Cloudy,31/03/2021
10:51am,61,64,18,0,Cloudy,31/03/2021
11:51am,61,70,14,0,Light Rain,31/03/2021
12:51pm,64,58,18,0,Cloudy,31/03/2021
1:51pm,64,56,18,0,Cloudy,31/03/2021
2:51pm,62,60,18,0,Cloudy,31/03/2021
3:51pm,59,69,18,0,Cloudy,31/03/2021
4:24pm,59,69,13,0,Cloudy,31/03/2021
4:51pm,58,78,9,0,Light Rain,31/03/2021
5:51pm,57,83,10,0,Light Rain,31/03/2021
6:51pm,58,87,14,0,Light Rain,31/03/2021
7:51pm,57,89,8,0,Cloudy,31/03/2021
8:00pm,57,89,8,0,Light Rain,31/03/2021
8:35pm,57,87,10,0,Light Rain,31/03/2021
8:51pm,57,87,10,0,Light Rain,31/03/2021
9:51pm,57,89,9,0.1,Light Rain,31/03/2021
10:17pm,57,89,7,0.1,Light Rain,31/03/2021
10:46pm,57,88,3,0.1,Rain,31/03/2021
10:51pm,57,89,0,0.1,Rain,31/03/2021
11:41pm,58,90,6,0.1,Light Rain,31/03/2021
11:51pm,57,93,5,0.1,Light Rain,31/03/2021
12:29am,57,89,6,0,Light Rain,01/04/2021
12:51am,57,93,0,0,Cloudy,01/04/2021
1:35am,55,93,6,0,Cloudy,01/04/2021
1:51am,56,90,12,0,Cloudy,01/04/2021
2:46am,52,82,15,0,Cloudy,01/04/2021
2:51am,51,86,16,0,Cloudy,01/04/2021
3:51am,48,83,16,0,Cloudy,01/04/2021
4:51am,46,83,23,0,Cloudy / Windy,01/04/2021
5:47am,46,71,13,0,Cloudy,01/04/2021
5:51am,45,76,15,0,Light Rain,01/04/2021
6:51am,45,74,18,0,Light Rain,01/04/2021
7:51am,45,71,16,0,Cloudy,01/04/2021
8:51am,44,73,14,0,Light Rain,01/04/2021
9:06am,44,76,10,0,Light Rain,01/04/2021
9:51am,44,73,13,0,Cloudy,01/04/2021
10:51am,42,76,18,0,Cloudy,01/04/2021
11:51am,42,76,20,0,Light Rain,01/04/2021
12:13pm,43,71,20,0,Light Rain,01/04/2021
12:51pm,44,65,14,0,Cloudy,01/04/2021
1:51pm,47,50,16,0,Cloudy,01/04/2021
2:51pm,50,36,23,0,Mostly Cloudy / Windy,01/04/2021
3:51pm,50,33,21,0,Mostly Cloudy / Windy,01/04/2021
4:51pm,49,36,22,0,Partly Cloudy / Windy,01/04/2021
5:51pm,48,37,17,0,Mostly Cloudy,01/04/2021
6:51pm,45,40,24,0,Mostly Cloudy / Windy,01/04/2021
7:51pm,45,42,15,0,Mostly Cloudy,01/04/2021
8:51pm,44,43,18,0,Cloudy,01/04/2021
9:51pm,42,45,21,0,Mostly Cloudy / Windy,01/04/2021
10:51pm,41,49,21,0,Mostly Cloudy / Windy,01/04/2021
11:51pm,40,49,16,0,Cloudy,01/04/2021
12:51am,39,53,20,0,Cloudy,02/04/2021
1:51am,38,51,17,0,Cloudy,02/04/2021
2:51am,37,54,20,0,Mostly Cloudy,02/04/2021
3:51am,36,55,21,0,Partly Cloudy / Windy,02/04/2021
4:51am,35,57,21,0,Fair / Windy,02/04/2021
5:51am,33,48,18,0,Fair,02/04/2021
6:51am,31,47,25,0,Fair / Windy,02/04/2021
7:51am,30,41,18,0,Fair,02/04/2021
8:51am,31,40,16,0,Fair,02/04/2021
9:51am,31,42,24,0,Partly Cloudy / Windy,02/04/2021
10:51am,32,40,16,0,Cloudy,02/04/2021
11:51am,33,40,17,0,Mostly Cloudy,02/04/2021
12:51pm,35,39,17,0,Cloudy,02/04/2021
1:51pm,35,34,14,0,Cloudy,02/04/2021
2:51pm,36,36,20,0,Cloudy,02/04/2021
3:51pm,37,36,18,0,Cloudy,02/04/2021
4:51pm,38,35,14,0,Mostly Cloudy,02/04/2021
5:51pm,38,35,14,0,Mostly Cloudy,02/04/2021
6:51pm,37,36,10,0,Mostly Cloudy,02/04/2021
7:51pm,37,37,10,0,Mostly Cloudy,02/04/2021
8:51pm,38,38,10,0,Mostly Cloudy,02/04/2021
9:51pm,38,32,17,0,Mostly Cloudy,02/04/2021
10:51pm,37,31,15,0,Fair,02/04/2021
11:51pm,36,33,17,0,,02/04/2021
12:51am,36,34,12,0,Fair,03/04/2021
1:51am,35,35,15,0,Fair,03/04/2021
2:51am,35,39,14,0,Fair,03/04/2021
3:51am,34,35,12,0,Fair,03/04/2021
4:51am,34,37,14,0,Fair,03/04/2021
5:51am,34,40,14,0,Fair,03/04/2021
6:51am,34,44,14,0,Fair,03/04/2021
7:51am,34,44,14,0,Fair,03/04/2021
8:51am,37,39,12,0,Fair,03/04/2021
9:51am,39,30,12,0,Fair,03/04/2021
10:51am,41,24,10,0,Fair,03/04/2021
11:51am,43,21,9,0,Fair,03/04/2021
12:51pm,45,22,10,0,Fair,03/04/2021
1:51pm,47,21,14,0,Fair,03/04/2021
2:51pm,50,19,5,0,Fair,03/04/2021
3:51pm,51,18,6,0,Fair,03/04/2021
4:51pm,53,17,5,0,Fair,03/04/2021
5:51pm,54,15,6,0,Partly Cloudy,03/04/2021
6:51pm,52,16,5,0,Mostly Cloudy,03/04/2021
7:51pm,51,21,12,0,Mostly Cloudy,03/04/2021
8:51pm,46,50,10,0,Mostly Cloudy,03/04/2021
9:51pm,46,54,7,0,Mostly Cloudy,03/04/2021
10:51pm,48,44,3,0,Mostly Cloudy,03/04/2021
11:51pm,49,26,9,0,Mostly Cloudy,03/04/2021
12:51am,48,24,8,0,Partly Cloudy,04/04/2021
1:51am,48,24,7,0,Mostly Cloudy,04/04/2021
2:51am,47,39,8,0,Mostly Cloudy,04/04/2021
3:51am,47,41,6,0,Mostly Cloudy,04/04/2021
4:51am,47,44,0,0,Cloudy,04/04/2021
5:51am,47,44,0,0,Cloudy,04/04/2021
6:51am,47,50,3,0,Mostly Cloudy,04/04/2021
7:51am,48,46,3,0,Mostly Cloudy,04/04/2021
8:51am,48,48,3,0,Light Rain,04/04/2021
9:51am,49,46,7,0,Mostly Cloudy,04/04/2021
10:51am,50,46,7,0,Mostly Cloudy,04/04/2021
11:51am,53,40,6,0,Mostly Cloudy,04/04/2021
12:51pm,54,34,0,0,Mostly Cloudy,04/04/2021
1:51pm,57,30,3,0,Mostly Cloudy,04/04/2021
2:51pm,60,24,5,0,Mostly Cloudy,04/04/2021
3:51pm,61,27,9,0,Partly Cloudy,04/04/2021
4:51pm,62,25,8,0,Partly Cloudy,04/04/2021
5:51pm,62,26,10,0,Partly Cloudy,04/04/2021
6:51pm,61,27,8,0,Partly Cloudy,04/04/2021
7:51pm,60,28,8,0,Fair,04/04/2021
8:51pm,60,28,15,0,Partly Cloudy,04/04/2021
9:51pm,58,31,14,0,Fair,04/04/2021
10:51pm,57,33,16,0,Fair,04/04/2021
11:51pm,55,37,18,0,,04/04/2021
12:51am,53,40,14,0,Fair,05/04/2021
1:51am,51,44,10,0,Fair,05/04/2021
2:51am,51,43,14,0,Fair,05/04/2021
3:51am,51,43,15,0,Fair,05/04/2021
4:51am,50,43,16,0,Fair,05/04/2021
5:51am,50,44,14,0,Fair,05/04/2021
6:51am,49,46,12,0,Fair,05/04/2021
7:51am,50,44,15,0,Fair,05/04/2021
8:51am,52,38,17,0,Fair,05/04/2021
9:51am,53,32,20,0,Fair,05/04/2021
10:51am,57,25,20,0,Fair,05/04/2021
11:51am,59,25,16,0,Fair,05/04/2021
12:51pm,61,21,24,0,Fair / Windy,05/04/2021
1:51pm,63,21,21,0,Fair / Windy,05/04/2021
2:51pm,65,19,21,0,Fair / Windy,05/04/2021
3:51pm,66,18,23,0,Fair / Windy,05/04/2021
4:51pm,66,19,23,0,Fair / Windy,05/04/2021
5:51pm,67,15,17,0,Fair,05/04/2021
6:51pm,65,15,17,0,Fair,05/04/2021
7:51pm,63,18,22,0,Partly Cloudy / Windy,05/04/2021
8:51pm,61,18,22,0,Partly Cloudy / Windy,05/04/2021
9:51pm,60,17,22,0,Partly Cloudy / Windy,05/04/2021
10:51pm,57,22,15,0,Mostly Cloudy,05/04/2021
11:51pm,55,27,15,0,Mostly Cloudy,05/04/2021
12:51am,53,31,14,0,Partly Cloudy,06/04/2021
1:51am,52,35,12,0,Partly Cloudy,06/04/2021
2:51am,51,38,10,0,Partly Cloudy,06/04/2021
3:51am,50,41,10,0,Partly Cloudy,06/04/2021
4:51am,50,36,14,0,Partly Cloudy,06/04/2021
5:51am,49,39,12,0,Fair,06/04/2021
6:51am,49,39,12,0,Fair,06/04/2021
7:51am,49,39,10,0,Fair,06/04/2021
8:51am,51,35,8,0,Fair,06/04/2021
9:51am,54,29,13,0,Fair,06/04/2021
10:51am,56,27,9,0,Fair,06/04/2021
11:51am,59,22,10,0,Fair,06/04/2021
12:51pm,61,21,9,0,Fair,06/04/2021
1:51pm,64,16,13,0,Fair,06/04/2021
2:51pm,66,14,14,0,Fair,06/04/2021
3:51pm,67,14,12,0,Fair,06/04/2021
4:51pm,68,12,13,0,Fair,06/04/2021
5:51pm,67,14,16,0,Fair,06/04/2021
6:51pm,66,13,14,0,Partly Cloudy,06/04/2021
7:51pm,64,18,8,0,Partly Cloudy,06/04/2021
8:51pm,62,21,6,0,Fair,06/04/2021
9:51pm,58,30,5,0,Fair,06/04/2021
10:51pm,56,40,3,0,Partly Cloudy,06/04/2021
11:51pm,54,41,0,0,Partly Cloudy,06/04/2021
12:51am,55,38,0,0,Mostly Cloudy,07/04/2021
1:51am,52,50,6,0,Mostly Cloudy,07/04/2021
2:51am,55,34,6,0,Mostly Cloudy,07/04/2021
3:51am,53,40,6,0,Mostly Cloudy,07/04/2021
4:51am,51,43,5,0,Mostly Cloudy,07/04/2021
5:51am,52,45,6,0,Mostly Cloudy,07/04/2021
6:51am,52,47,3,0,Mostly Cloudy,07/04/2021
7:51am,54,45,7,0,Mostly Cloudy,07/04/2021
8:51am,56,44,5,0,Mostly Cloudy,07/04/2021
9:51am,56,44,6,0,Mostly Cloudy,07/04/2021
10:51am,57,40,6,0,Mostly Cloudy,07/04/2021
11:51am,59,38,0,0,Partly Cloudy,07/04/2021
12:51pm,64,30,3,0,Fair,07/04/2021
1:51pm,67,28,8,0,Fair,07/04/2021
2:51pm,69,25,3,0,Fair,07/04/2021
3:51pm,71,25,0,0,Fair,07/04/2021
4:51pm,69,29,9,0,Fair,07/04/2021
5:51pm,65,31,10,0,Fair,07/04/2021
6:51pm,62,38,12,0,Fair,07/04/2021
7:51pm,57,44,10,0,Fair,07/04/2021
8:51pm,56,47,8,0,Fair,07/04/2021
9:51pm,55,47,6,0,Fair,07/04/2021
10:51pm,54,47,6,0,Partly Cloudy,07/04/2021
11:51pm,52,59,5,0,Partly Cloudy,07/04/2021
12:51am,51,61,3,0,Partly Cloudy,08/04/2021
1:51am,50,63,0,0,Partly Cloudy,08/04/2021
2:51am,49,69,0,0,Partly Cloudy,08/04/2021
3:51am,48,71,0,0,Fair,08/04/2021
4:51am,49,69,0,0,Fair,08/04/2021
5:51am,49,71,0,0,Fair,08/04/2021
6:51am,49,71,3,0,Fair,08/04/2021
7:51am,50,68,6,0,Fair,08/04/2021
8:51am,55,57,3,0,Fair,08/04/2021
9:51am,59,48,0,0,Fair,08/04/2021
10:51am,62,44,0,0,Fair,08/04/2021
11:51am,65,40,3,0,Fair,08/04/2021
12:51pm,67,39,5,0,Fair,08/04/2021
1:51pm,68,36,6,0,Fair,08/04/2021
2:51pm,69,33,6,0,Fair,08/04/2021
3:51pm,68,37,13,0,Fair,08/04/2021
4:51pm,66,40,15,0,Fair,08/04/2021
5:51pm,65,42,14,0,Fair,08/04/2021
6:51pm,62,44,13,0,Fair,08/04/2021
7:51pm,60,49,9,0,Fair,08/04/2021
8:51pm,58,53,8,0,Fair,08/04/2021
9:51pm,55,64,6,0,Fair,08/04/2021
10:51pm,54,66,8,0,Fair,08/04/2021
11:51pm,53,71,8,0,,08/04/2021
12:51am,52,71,8,0,Fair,09/04/2021
1:51am,52,71,5,0,Fair,09/04/2021
2:51am,50,77,5,0,Fair,09/04/2021
3:51am,50,77,5,0,Fair,09/04/2021
4:51am,50,77,5,0,Fair,09/04/2021
5:51am,49,80,7,0,Partly Cloudy,09/04/2021
6:16am,49,83,7,0,Mostly Cloudy,09/04/2021
6:51am,49,80,6,0,Cloudy,09/04/2021
7:51am,49,83,7,0,Cloudy,09/04/2021
8:36am,50,77,7,0,Cloudy,09/04/2021
8:51am,50,80,5,0,Cloudy,09/04/2021
9:51am,51,74,8,0,Mostly Cloudy,09/04/2021
10:51am,53,71,8,0,Mostly Cloudy,09/04/2021
11:51am,56,64,8,0,Mostly Cloudy,09/04/2021
12:51pm,56,60,13,0,Mostly Cloudy,09/04/2021
1:51pm,55,64,9,0,Mostly Cloudy,09/04/2021
2:51pm,54,64,10,0,Mostly Cloudy,09/04/2021
3:51pm,52,66,7,0,Mostly Cloudy,09/04/2021
4:51pm,51,71,6,0,Cloudy,09/04/2021
5:51pm,50,80,6,0,Mostly Cloudy,09/04/2021
6:20pm,51,77,7,0,Mostly Cloudy,09/04/2021
6:48pm,52,71,9,0,Mostly Cloudy,09/04/2021
6:51pm,50,77,9,0,Mostly Cloudy,09/04/2021
7:41pm,50,77,8,0,Mostly Cloudy,09/04/2021
7:51pm,50,77,9,0,Cloudy,09/04/2021
7:58pm,49,83,9,0,Cloudy,09/04/2021
8:51pm,49,83,7,0,Cloudy,09/04/2021
9:51pm,50,80,6,0,Cloudy,09/04/2021
10:51pm,50,80,7,0,Cloudy,09/04/2021
11:51pm,50,80,7,0,Cloudy,09/04/2021
12:05am,50,80,7,0,Cloudy,10/04/2021
12:51am,50,80,8,0,Cloudy,10/04/2021
1:08am,51,77,7,0,Cloudy,10/04/2021
1:45am,52,76,7,0,Cloudy,10/04/2021
1:51am,51,80,7,0,Cloudy,10/04/2021
2:51am,51,80,5,0,Cloudy,10/04/2021
3:51am,51,80,5,0,Cloudy,10/04/2021
4:51am,51,83,5,0,Cloudy,10/04/2021
5:51am,52,80,5,0,Cloudy,10/04/2021
6:51am,53,77,3,0,Cloudy,10/04/2021
7:51am,52,80,0,0,Light Rain,10/04/2021
8:51am,52,86,5,0,Cloudy,10/04/2021
9:10am,53,83,5,0,Cloudy,10/04/2021
9:30am,53,83,7,0,Mostly Cloudy,10/04/2021
9:51am,56,77,6,0,Mostly Cloudy,10/04/2021
10:51am,57,74,6,0,Mostly Cloudy,10/04/2021
11:51am,59,69,5,0,Mostly Cloudy,10/04/2021
12:51pm,65,58,8,0,Mostly Cloudy,10/04/2021
1:51pm,65,58,10,0,Mostly Cloudy,10/04/2021
2:51pm,66,59,12,0,Mostly Cloudy,10/04/2021
3:51pm,66,59,9,0,Mostly Cloudy,10/04/2021
4:51pm,65,63,12,0,Mostly Cloudy,10/04/2021
5:51pm,63,65,13,0,Cloudy,10/04/2021
6:51pm,62,67,10,0,Cloudy,10/04/2021
7:51pm,59,78,8,0,Cloudy,10/04/2021
8:51pm,57,81,7,0,Cloudy,10/04/2021
9:13pm,57,81,8,0,Cloudy,10/04/2021
9:51pm,56,87,7,0,Cloudy,10/04/2021
10:30pm,56,87,6,0,Fog,10/04/2021
10:51pm,56,90,7,0,Fog,10/04/2021
11:24pm,55,93,5,0,Fog,10/04/2021
11:51pm,55,93,6,0,,10/04/2021
12:51am,55,89,5,0,Fog,11/04/2021
1:51am,55,89,5,0,Fog,11/04/2021
2:51am,56,87,3,0,Fog,11/04/2021
3:51am,54,93,3,0,Fog,11/04/2021
4:51am,54,97,6,0,Fog,11/04/2021
5:49am,54,94,5,0,Fog,11/04/2021
5:51am,53,93,5,0,Fog,11/04/2021
6:51am,53,96,3,0,Fog,11/04/2021
7:51am,53,96,6,0,Fog,11/04/2021
8:51am,53,93,7,0,Fog,11/04/2021
9:51am,53,93,13,0,Light Rain,11/04/2021
9:55am,53,93,13,0,Light Rain,11/04/2021
10:51am,52,93,14,0,Light Rain,11/04/2021
11:19am,53,93,16,0,Light Rain,11/04/2021
11:51am,52,93,14,0,Light Rain,11/04/2021
12:32pm,52,93,16,0,Light Rain,11/04/2021
12:51pm,52,93,14,0,Light Rain,11/04/2021
1:30pm,52,93,15,0,Light Rain,11/04/2021
1:41pm,52,93,17,0.1,Light Rain,11/04/2021
1:51pm,51,92,17,0.1,Light Rain,11/04/2021
2:23pm,51,92,16,0,Light Rain,11/04/2021
2:51pm,52,89,17,0,Light Rain,11/04/2021
3:51pm,52,93,10,0.1,Light Rain,11/04/2021
4:51pm,51,92,13,0.1,Light Rain,11/04/2021
5:07pm,51,89,12,0,Light Rain,11/04/2021
5:51pm,52,93,13,0.1,Light Rain,11/04/2021
6:26pm,52,89,18,0,Light Rain,11/04/2021
6:34pm,52,89,17,0,Light Rain,11/04/2021
6:51pm,51,86,18,0,Light Rain,11/04/2021
7:51pm,50,86,18,0,Cloudy,11/04/2021
8:18pm,50,86,17,0,Light Rain,11/04/2021
8:51pm,50,86,17,0,Cloudy,11/04/2021
9:51pm,49,86,13,0,Cloudy,11/04/2021
10:51pm,48,89,16,0,Light Rain,11/04/2021
11:51pm,47,90,15,0,Cloudy,11/04/2021
12:51am,47,90,13,0,Cloudy,12/04/2021
1:51am,47,90,16,0,Cloudy,12/04/2021
2:51am,46,89,16,0,Cloudy,12/04/2021
3:02am,46,89,15,0,Fog,12/04/2021
3:51am,46,89,8,0,Fog,12/04/2021
4:51am,46,86,16,0,Cloudy,12/04/2021
5:18am,46,89,15,0,Light Drizzle,12/04/2021
5:51am,47,77,15,0,Cloudy,12/04/2021
6:37am,47,71,15,0,Cloudy,12/04/2021
6:51am,47,74,10,0,Cloudy,12/04/2021
7:12am,48,66,13,0,Cloudy,12/04/2021
7:51am,48,63,18,0,Cloudy,12/04/2021
8:51am,47,68,15,0,Cloudy,12/04/2021
9:51am,47,68,15,0,Cloudy,12/04/2021
10:08am,48,66,15,0,Cloudy,12/04/2021
10:51am,48,68,12,0,Light Rain,12/04/2021
11:51am,48,68,15,0,Light Rain,12/04/2021
12:51pm,49,64,10,0,Light Rain,12/04/2021
1:51pm,50,63,7,0,Cloudy,12/04/2021
2:51pm,51,61,6,0,Cloudy,12/04/2021
3:51pm,50,66,3,0,Cloudy,12/04/2021
4:51pm,49,71,0,0,Light Rain,12/04/2021
5:51pm,47,86,6,0.1,Light Rain,12/04/2021
5:58pm,47,86,7,0,Light Rain,12/04/2021
6:51pm,48,86,5,0.1,Light Rain,12/04/2021
7:51pm,48,86,5,0.1,Light Rain,12/04/2021
8:01pm,48,86,5,0,Light Rain,12/04/2021
8:33pm,48,86,6,0.1,Light Rain,12/04/2021
8:51pm,48,86,7,0.1,Light Rain,12/04/2021
8:58pm,48,86,7,0,Light Rain,12/04/2021
9:41pm,47,90,7,0.1,Light Rain,12/04/2021
9:51pm,47,90,6,0.1,Light Rain,12/04/2021
10:07pm,47,90,7,0,Light Rain,12/04/2021
10:26pm,47,90,6,0,Light Rain,12/04/2021
10:44pm,47,86,10,0,Light Rain,12/04/2021
10:51pm,47,86,9,0,Light Rain,12/04/2021
11:51pm,46,86,7,0,Light Rain,12/04/2021
12:51am,46,89,6,0.1,Light Rain,13/04/2021
1:51am,46,86,7,0,Light Rain,13/04/2021
2:51am,46,83,7,0,Light Rain,13/04/2021
3:19am,46,83,7,0,Cloudy,13/04/2021
3:41am,46,83,6,0,Cloudy,13/04/2021
3:51am,46,83,5,0,Cloudy,13/04/2021
4:51am,46,73,6,0,Mostly Cloudy,13/04/2021
5:51am,45,74,7,0,Fair,13/04/2021
6:51am,45,76,3,0,Mostly Cloudy,13/04/2021
7:51am,46,73,3,0,Cloudy,13/04/2021
8:51am,48,68,3,0,Mostly Cloudy,13/04/2021
9:51am,51,61,6,0,Mostly Cloudy,13/04/2021
10:51am,54,53,6,0,Mostly Cloudy,13/04/2021
11:51am,55,51,8,0,Mostly Cloudy,13/04/2021
12:51pm,58,44,8,0,Fair,13/04/2021
1:51pm,59,42,10,0,Fair,13/04/2021
2:51pm,61,44,10,0,Fair,13/04/2021
3:51pm,62,41,10,0,Fair,13/04/2021
4:51pm,63,41,8,0,Fair,13/04/2021
5:51pm,64,40,8,0,Fair,13/04/2021
6:51pm,63,43,6,0,Fair,13/04/2021
7:51pm,62,43,3,0,Fair,13/04/2021
8:51pm,62,43,0,0,Fair,13/04/2021
9:51pm,54,62,13,0,Fair,13/04/2021
10:51pm,51,66,9,0,Partly Cloudy,13/04/2021
11:51pm,51,63,7,0,Partly Cloudy,13/04/2021
12:51am,50,66,8,0,Partly Cloudy,14/04/2021
1:51am,50,66,8,0,Fair,14/04/2021
2:51am,50,71,7,0,Fair,14/04/2021
3:51am,49,80,5,0,Fair,14/04/2021
4:51am,49,80,6,0,Partly Cloudy,14/04/2021
5:51am,49,77,7,0,Fair,14/04/2021
6:51am,50,74,0,0,Partly Cloudy,14/04/2021
7:51am,53,69,0,0,Partly Cloudy,14/04/2021
8:51am,55,64,5,0,Partly Cloudy,14/04/2021
9:51am,60,53,0,0,Partly Cloudy,14/04/2021
10:51am,63,46,3,0,Partly Cloudy,14/04/2021
11:51am,68,37,0,0,Mostly Cloudy,14/04/2021
12:51pm,70,30,7,0,Mostly Cloudy,14/04/2021
1:51pm,71,30,9,0,Mostly Cloudy,14/04/2021
2:51pm,71,28,13,0,Cloudy,14/04/2021
3:51pm,68,40,12,0,Cloudy,14/04/2021
4:51pm,69,36,10,0,Cloudy,14/04/2021
5:51pm,66,50,10,0,Cloudy,14/04/2021
6:51pm,65,52,13,0,Cloudy,14/04/2021
7:51pm,63,60,14,0,Cloudy,14/04/2021
8:51pm,62,62,10,0,Cloudy,14/04/2021
9:51pm,62,62,13,0,Cloudy,14/04/2021
10:51pm,61,64,13,0,Cloudy,14/04/2021
11:51pm,60,69,8,0,Cloudy,14/04/2021
12:16am,60,69,10,0,Cloudy,15/04/2021
12:51am,59,72,9,0,Cloudy,15/04/2021
1:51am,59,72,6,0,Cloudy,15/04/2021
2:51am,51,83,10,0,Cloudy,15/04/2021
3:51am,50,86,10,0,Cloudy,15/04/2021
4:11am,50,86,8,0,Cloudy,15/04/2021
4:51am,50,86,9,0,Cloudy,15/04/2021
5:43am,50,86,7,0,Cloudy,15/04/2021
5:51am,50,86,8,0,Cloudy,15/04/2021
6:17am,50,86,9,0,Cloudy,15/04/2021
6:51am,49,86,9,0,Cloudy,15/04/2021
7:18am,50,86,10,0,Cloudy,15/04/2021
7:51am,50,86,10,0,Cloudy,15/04/2021
8:46am,50,87,8,0,Cloudy,15/04/2021
8:51am,50,86,7,0,Cloudy,15/04/2021
9:51am,50,86,10,0,Cloudy,15/04/2021
10:35am,51,86,7,0,Light Rain,15/04/2021
10:51am,51,89,3,0,Light Rain,15/04/2021
11:17am,53,86,10,0,Fog,15/04/2021
11:51am,53,89,8,0,Light Rain,15/04/2021
12:51pm,53,89,10,0.1,Rain,15/04/2021
1:51pm,54,86,5,0.2,Rain,15/04/2021
2:10pm,54,90,6,0.1,Rain,15/04/2021
2:51pm,54,90,10,0.2,Rain,15/04/2021
3:51pm,54,86,10,0.1,Light Rain,15/04/2021
4:51pm,54,86,6,0,Light Rain,15/04/2021
5:26pm,52,83,23,0,Light Rain / Windy,15/04/2021
5:43pm,50,83,14,0.1,Light Rain,15/04/2021
5:49pm,50,82,14,0.1,Light Rain,15/04/2021
5:51pm,50,80,13,0.1,Light Rain,15/04/2021
6:51pm,50,83,12,0,Light Rain,15/04/2021
7:51pm,49,80,10,0,Light Rain,15/04/2021
8:51pm,49,77,10,0,Light Rain,15/04/2021
9:36pm,49,77,13,0,Cloudy,15/04/2021
9:51pm,49,77,12,0,Cloudy,15/04/2021
10:51pm,48,77,9,0,Mostly Cloudy,15/04/2021
11:51pm,47,74,12,0,Cloudy,15/04/2021
12:51am,46,73,17,0,Mostly Cloudy,16/04/2021
1:33am,45,71,14,0,Cloudy,16/04/2021
1:51am,45,71,10,0,Cloudy,16/04/2021
2:51am,44,76,12,0,Light Rain,16/04/2021
3:51am,43,76,8,0,Partly Cloudy,16/04/2021
4:51am,43,76,7,0,Mostly Cloudy,16/04/2021
5:51am,42,79,7,0,Partly Cloudy,16/04/2021
6:51am,43,76,5,0,Fair,16/04/2021
7:51am,45,65,14,0,Fair,16/04/2021
8:51am,46,61,16,0,Fair,16/04/2021
9:51am,48,54,16,0,Mostly Cloudy,16/04/2021
10:51am,49,54,17,0,Mostly Cloudy,16/04/2021
11:51am,49,50,14,0,Mostly Cloudy,16/04/2021
